order_id,order_date,customer_name,customer_country,product_name,category,supplier_name,warehouse_name,quantity_ordered,unit_price,total_price,shipment_id,transporter_name,shipment_date,delivery_date,delivery_status
10590,2025-04-12,Intel Corp,Japan,PCB Board,Electronics,Quantum Supplies,Central Europe DC,72,435.1,31327.2,SHP10590,FedEx Logistics,2025-04-13,2025-04-20,Delayed
10591,2024-07-14,Sony Corp,Netherlands,Brake Module,Automotive,Global Tech Parts,West Coast DC,137,224.49,30755.13,SHP10591,Maersk Shipping,2024-07-19,2024-07-26,Delayed
10592,2025-05-07,Intel Corp,Japan,Blood Pressure Monitor,Healthcare,GreenLeaf Components,West Coast DC,86,82.65,7107.900000000001,SHP10592,FedEx Logistics,2025-05-09,2025-05-12,Delivered
10593,2024-03-31,Toyota Motors,South Korea,Door Sensor,Home Automation,GreenLeaf Components,West Coast DC,159,485.41,77180.19,SHP10593,FedEx Logistics,2024-04-01,2024-04-01,Delivered
10594,2024-02-05,BYD Auto,USA,GPS Unit,Automotive,GreenLeaf Components,Middle East Hub,71,156.25,11093.75,SHP10594,UPS Global,2024-02-07,2024-02-13,Delayed
10595,2024-11-07,Cisco Systems,UK,Brake Module,Automotive,Global Tech Parts,Middle East Hub,134,224.49,30081.66,SHP10595,UPS Global,2024-11-12,2024-11-14,Delivered
10596,2024-10-04,Ford Motors,South Korea,Thermostat,Home Automation,Sunrise Electronics,East Coast DC,29,418.73,12143.17,SHP10596,FedEx Logistics,2024-10-08,2024-10-15,Delayed
10597,2025-08-27,Samsung Electronics,China,Lithium Battery,Energy,Quantum Supplies,West Coast DC,99,196.65,19468.350000000002,SHP10597,FedEx Logistics,2025-08-31,2025-08-31,Delivered
10598,2025-08-25,Sony Corp,Netherlands,Voice Assistant,Home Automation,Nova Industrial,Central Europe DC,84,103.19,8667.96,SHP10598,UPS Global,2025-08-29,2025-09-02,Delivered
10599,2024-12-01,Apple Inc,UK,Smart Thermometer,Healthcare,Nova Industrial,Middle East Hub,23,156.69,3603.87,SHP10599,DHL Express,2024-12-06,2024-12-11,Delivered
10600,2025-02-21,Microsoft Devices,India,ECG Sensor,Healthcare,GreenLeaf Components,Asia Hub,70,311.75,21822.5,SHP10600,UPS Global,2025-02-25,2025-02-26,Delivered
10601,2025-04-24,Ford Motors,South Korea,Lithium Battery,Energy,Quantum Supplies,Central Europe DC,185,196.65,36380.25,SHP10601,DHL Express,2025-04-26,2025-04-29,Delivered
10602,2025-03-12,Panasonic Corp,Netherlands,Energy Meter,Energy,GreenLeaf Components,East Coast DC,27,305.35,8244.45,SHP10602,UPS Global,2025-03-13,2025-03-15,Delivered
10603,2024-08-09,Samsung Electronics,China,WiFi Module,Electronics,BlueWave Materials,Central Europe DC,50,358.42,17921.0,SHP10603,UPS Global,2024-08-12,2024-08-18,Delayed
10604,2025-06-04,LG Electronics,Germany,Voice Assistant,Home Automation,Nova Industrial,West Coast DC,196,103.19,20225.239999999998,SHP10604,UPS Global,2025-06-07,2025-06-09,Delivered
10605,2024-08-28,Medtronic,India,EV Charger,Automotive,Sunrise Electronics,East Coast DC,173,103.95,17983.350000000002,SHP10605,DHL Express,2024-09-01,2024-09-04,Delivered
10606,2025-04-26,Huawei Tech,India,Engine Sensor,Automotive,Global Tech Parts,West Coast DC,57,162.56,9265.92,SHP10606,UPS Global,2025-05-01,2025-05-03,Delivered
10607,2025-05-20,Samsung Electronics,China,GPS Unit,Automotive,GreenLeaf Components,Asia Hub,168,156.25,26250.0,SHP10607,FedEx Logistics,2025-05-21,2025-05-27,Delayed
10608,2024-02-05,General Electric,China,Sensor Module,Electronics,Nova Industrial,Central Europe DC,84,43.17,3626.28,SHP10608,DHL Express,2024-02-10,2024-02-14,Delivered
10609,2024-04-07,Medtronic,India,Door Sensor,Home Automation,GreenLeaf Components,West Coast DC,154,485.41,74753.14,SHP10609,DHL Express,2024-04-10,2024-04-17,Delayed
10610,2025-05-09,Philips Healthcare,UK,Light Controller,Home Automation,BlueWave Materials,West Coast DC,122,117.98,14393.560000000001,SHP10610,DHL Express,2025-05-14,2025-05-18,Delivered
10611,2025-03-16,LG Electronics,Germany,Brake Module,Automotive,Global Tech Parts,East Coast DC,111,224.49,24918.39,SHP10611,Maersk Shipping,2025-03-17,2025-03-23,Delayed
10612,2024-09-19,LG Electronics,Germany,Fuel Injector,Automotive,Nova Industrial,Central Europe DC,27,269.51,7276.7699999999995,SHP10612,DHL Express,2024-09-23,2024-09-25,Delivered
10613,2025-06-12,Bosch GmbH,UK,Solar Panel,Energy,Quantum Supplies,Asia Hub,132,476.1,62845.200000000004,SHP10613,UPS Global,2025-06-15,2025-06-19,Delivered
10614,2025-05-22,Microsoft Devices,India,Solar Panel,Energy,Quantum Supplies,Asia Hub,92,476.1,43801.200000000004,SHP10614,UPS Global,2025-05-26,2025-05-30,Delivered
10615,2024-12-07,Siemens AG,India,Light Controller,Home Automation,BlueWave Materials,West Coast DC,35,117.98,4129.3,SHP10615,UPS Global,2024-12-10,2024-12-12,Delivered
10616,2024-05-28,Siemens AG,India,Solar Panel,Energy,Quantum Supplies,East Coast DC,65,476.1,30946.5,SHP10616,FedEx Logistics,2024-05-31,2024-05-31,Delivered
10617,2024-12-24,BYD Auto,USA,Solar Panel,Energy,Quantum Supplies,West Coast DC,198,476.1,94267.8,SHP10617,Maersk Shipping,2024-12-25,2024-12-28,Delivered
10618,2025-03-09,Philips Healthcare,UK,Medical Tablet,Healthcare,Quantum Supplies,East Coast DC,193,236.19,45584.67,SHP10618,UPS Global,2025-03-12,2025-03-17,Delivered
10619,2024-11-17,Philips Healthcare,UK,Fuel Injector,Automotive,Nova Industrial,Middle East Hub,86,269.51,23177.86,SHP10619,FedEx Logistics,2024-11-20,2024-11-22,Delivered
10620,2025-06-03,Sony Corp,Netherlands,Engine Sensor,Automotive,Global Tech Parts,West Coast DC,48,162.56,7802.88,SHP10620,UPS Global,2025-06-07,2025-06-09,Delivered
10621,2024-02-02,Panasonic Corp,Netherlands,Medical Tablet,Healthcare,Quantum Supplies,Asia Hub,59,236.19,13935.21,SHP10621,FedEx Logistics,2024-02-06,2024-02-11,Delivered
10622,2025-08-20,BYD Auto,USA,Power Cable,Energy,Sunrise Electronics,Middle East Hub,80,90.67,7253.6,SHP10622,Maersk Shipping,2025-08-21,2025-08-27,Delayed
10623,2024-11-15,Bosch GmbH,UK,Brake Module,Automotive,Global Tech Parts,Middle East Hub,39,224.49,8755.11,SHP10623,UPS Global,2024-11-19,2024-11-19,Delivered
10624,2025-03-13,Tesla Motors,UK,Sensor Module,Electronics,Nova Industrial,Middle East Hub,117,43.17,5050.89,SHP10624,UPS Global,2025-03-15,2025-03-16,Delivered
10625,2024-02-14,LG Electronics,Germany,Thermostat,Home Automation,Sunrise Electronics,Middle East Hub,128,418.73,53597.44,SHP10625,UPS Global,2024-02-17,2024-02-18,Delivered
10626,2024-10-20,Amazon Robotics,Germany,EV Charger,Automotive,Sunrise Electronics,West Coast DC,51,103.95,5301.45,SHP10626,Maersk Shipping,2024-10-21,2024-10-21,Delivered
10627,2025-08-31,Intel Corp,Japan,Smart Switch,Home Automation,Quantum Supplies,Asia Hub,170,24.98,4246.6,SHP10627,UPS Global,2025-09-01,2025-09-03,Delivered
10628,2024-12-11,LG Electronics,Germany,Smart Thermometer,Healthcare,Nova Industrial,Middle East Hub,59,156.69,9244.71,SHP10628,UPS Global,2024-12-15,2024-12-22,Delayed
10629,2025-01-01,Medtronic,India,WiFi Module,Electronics,BlueWave Materials,Asia Hub,145,358.42,51970.9,SHP10629,DHL Express,2025-01-05,2025-01-05,Delivered
10630,2025-02-20,Tesla Motors,UK,Fuel Injector,Automotive,Nova Industrial,West Coast DC,70,269.51,18865.7,SHP10630,UPS Global,2025-02-23,2025-03-02,Delayed
10631,2025-05-24,Ford Motors,South Korea,Smart Thermometer,Healthcare,Nova Industrial,Asia Hub,98,156.69,15355.619999999999,SHP10631,FedEx Logistics,2025-05-28,2025-05-31,Delivered
10632,2024-02-06,Intel Corp,Japan,Inverter,Energy,Nova Industrial,East Coast DC,117,370.02,43292.34,SHP10632,DHL Express,2024-02-09,2024-02-14,Delivered
10633,2024-07-10,Toyota Motors,South Korea,LED Driver,Electronics,Sunrise Electronics,Central Europe DC,184,306.54,56403.36,SHP10633,DHL Express,2024-07-13,2024-07-15,Delivered
10634,2024-06-15,Tesla Motors,UK,Power Cable,Energy,Sunrise Electronics,Asia Hub,116,90.67,10517.72,SHP10634,Maersk Shipping,2024-06-17,2024-06-19,Delivered
10635,2024-12-21,Intel Corp,Japan,Power Cable,Energy,Sunrise Electronics,Asia Hub,111,90.67,10064.37,SHP10635,UPS Global,2024-12-23,2024-12-29,Delayed
10636,2024-02-10,Philips Healthcare,UK,Smart Thermometer,Healthcare,Nova Industrial,Asia Hub,93,156.69,14572.17,SHP10636,FedEx Logistics,2024-02-14,2024-02-19,Delivered
10637,2024-12-21,BYD Auto,USA,Oximeter,Healthcare,Sunrise Electronics,Asia Hub,140,192.69,26976.6,SHP10637,Maersk Shipping,2024-12-23,2024-12-26,Delivered
10638,2025-07-21,Toyota Motors,South Korea,Thermostat,Home Automation,Sunrise Electronics,Asia Hub,157,418.73,65740.61,SHP10638,DHL Express,2025-07-22,2025-07-27,Delivered
10639,2024-04-06,Bosch GmbH,UK,ECG Sensor,Healthcare,GreenLeaf Components,East Coast DC,132,311.75,41151.0,SHP10639,UPS Global,2024-04-09,2024-04-11,Delivered
10640,2024-01-30,BYD Auto,USA,Fuel Injector,Automotive,Nova Industrial,East Coast DC,115,269.51,30993.649999999998,SHP10640,Maersk Shipping,2024-02-02,2024-02-03,Delivered
10641,2025-02-07,BYD Auto,USA,Inverter,Energy,Nova Industrial,Middle East Hub,5,370.02,1850.1,SHP10641,UPS Global,2025-02-10,2025-02-17,Delayed
10642,2024-08-06,Panasonic Corp,Netherlands,WiFi Module,Electronics,BlueWave Materials,West Coast DC,200,358.42,71684.0,SHP10642,UPS Global,2024-08-07,2024-08-08,Delivered
10643,2025-02-21,Tesla Motors,UK,Engine Sensor,Automotive,Global Tech Parts,Middle East Hub,33,162.56,5364.4800000000005,SHP10643,UPS Global,2025-02-25,2025-02-26,Delivered
10644,2025-02-20,Philips Healthcare,UK,Engine Sensor,Automotive,Global Tech Parts,East Coast DC,165,162.56,26822.4,SHP10644,UPS Global,2025-02-24,2025-02-26,Delivered
10645,2025-08-11,Samsung Electronics,China,Energy Meter,Energy,GreenLeaf Components,Asia Hub,136,305.35,41527.600000000006,SHP10645,FedEx Logistics,2025-08-12,2025-08-18,Delayed
10646,2024-03-22,Sony Corp,Netherlands,Engine Sensor,Automotive,Global Tech Parts,Middle East Hub,160,162.56,26009.6,SHP10646,UPS Global,2024-03-25,2024-03-27,Delivered
10647,2025-08-03,Amazon Robotics,Germany,Sensor Module,Electronics,Nova Industrial,Asia Hub,173,43.17,7468.41,SHP10647,DHL Express,2025-08-04,2025-08-10,Delayed
10648,2024-05-06,LG Electronics,Germany,ECG Sensor,Healthcare,GreenLeaf Components,West Coast DC,104,311.75,32422.0,SHP10648,DHL Express,2024-05-09,2024-05-10,Delivered
10649,2024-10-30,Intel Corp,Japan,Smart Thermometer,Healthcare,Nova Industrial,West Coast DC,62,156.69,9714.78,SHP10649,DHL Express,2024-11-01,2024-11-07,Delayed
10650,2025-04-26,Bosch GmbH,UK,LED Driver,Electronics,Sunrise Electronics,Middle East Hub,119,306.54,36478.26,SHP10650,DHL Express,2025-04-29,2025-04-29,Delivered
10651,2024-06-18,General Electric,China,Sensor Module,Electronics,Nova Industrial,West Coast DC,73,43.17,3151.4100000000003,SHP10651,FedEx Logistics,2024-06-21,2024-06-24,Delivered
10652,2025-08-03,Samsung Electronics,China,Voice Assistant,Home Automation,Nova Industrial,Middle East Hub,174,103.19,17955.06,SHP10652,Maersk Shipping,2025-08-04,2025-08-09,Delivered
10653,2024-03-02,Medtronic,India,Solar Panel,Energy,Quantum Supplies,Asia Hub,24,476.1,11426.400000000001,SHP10653,UPS Global,2024-03-06,2024-03-12,Delayed
10654,2025-02-24,Huawei Tech,India,Thermostat,Home Automation,Sunrise Electronics,Central Europe DC,89,418.73,37266.97,SHP10654,DHL Express,2025-02-26,2025-02-27,Delivered
10655,2024-07-04,NIO Inc,India,Sensor Module,Electronics,Nova Industrial,East Coast DC,132,43.17,5698.4400000000005,SHP10655,UPS Global,2024-07-06,2024-07-12,Delayed
10656,2024-01-31,Intel Corp,Japan,LED Driver,Electronics,Sunrise Electronics,Asia Hub,199,306.54,61001.46000000001,SHP10656,UPS Global,2024-02-02,2024-02-04,Delivered
10657,2025-06-10,Sony Corp,Netherlands,Brake Module,Automotive,Global Tech Parts,East Coast DC,141,224.49,31653.09,SHP10657,Maersk Shipping,2025-06-11,2025-06-18,Delayed
10658,2024-09-03,Apple Inc,UK,Power Cable,Energy,Sunrise Electronics,Central Europe DC,165,90.67,14960.550000000001,SHP10658,UPS Global,2024-09-06,2024-09-11,Delivered
10659,2025-02-10,Microsoft Devices,India,Engine Sensor,Automotive,Global Tech Parts,Asia Hub,157,162.56,25521.920000000002,SHP10659,Maersk Shipping,2025-02-15,2025-02-16,Delivered
10660,2024-04-06,Bosch GmbH,UK,Fuel Injector,Automotive,Nova Industrial,Middle East Hub,70,269.51,18865.7,SHP10660,FedEx Logistics,2024-04-07,2024-04-08,Delivered
10661,2024-04-12,LG Electronics,Germany,Smart Switch,Home Automation,Quantum Supplies,Asia Hub,123,24.98,3072.54,SHP10661,UPS Global,2024-04-13,2024-04-19,Delayed
10662,2025-07-09,Philips Healthcare,UK,Fuel Injector,Automotive,Nova Industrial,Asia Hub,95,269.51,25603.45,SHP10662,DHL Express,2025-07-11,2025-07-17,Delayed
10663,2025-03-07,BYD Auto,USA,Engine Sensor,Automotive,Global Tech Parts,Central Europe DC,156,162.56,25359.36,SHP10663,DHL Express,2025-03-09,2025-03-12,Delivered
10664,2024-08-17,Ford Motors,South Korea,Solar Panel,Energy,Quantum Supplies,West Coast DC,72,476.1,34279.200000000004,SHP10664,FedEx Logistics,2024-08-20,2024-08-23,Delivered
10665,2024-09-14,Bosch GmbH,UK,Smart Switch,Home Automation,Quantum Supplies,Central Europe DC,87,24.98,2173.26,SHP10665,FedEx Logistics,2024-09-16,2024-09-22,Delayed
10666,2025-07-15,Panasonic Corp,Netherlands,LED Driver,Electronics,Sunrise Electronics,Middle East Hub,63,306.54,19312.02,SHP10666,FedEx Logistics,2025-07-19,2025-07-21,Delivered
10667,2024-06-14,Huawei Tech,India,Medical Tablet,Healthcare,Quantum Supplies,East Coast DC,110,236.19,25980.9,SHP10667,UPS Global,2024-06-16,2024-06-16,Delivered
10668,2025-08-23,Huawei Tech,India,Solar Panel,Energy,Quantum Supplies,Central Europe DC,95,476.1,45229.5,SHP10668,FedEx Logistics,2025-08-28,2025-08-29,Delivered
10669,2024-08-22,NIO Inc,India,Lithium Battery,Energy,Quantum Supplies,Central Europe DC,87,196.65,17108.55,SHP10669,Maersk Shipping,2024-08-26,2024-09-01,Delayed
10670,2024-03-19,LG Electronics,Germany,ECG Sensor,Healthcare,GreenLeaf Components,West Coast DC,133,311.75,41462.75,SHP10670,Maersk Shipping,2024-03-23,2024-03-29,Delayed
10671,2025-01-19,Microsoft Devices,India,LED Driver,Electronics,Sunrise Electronics,West Coast DC,9,306.54,2758.86,SHP10671,UPS Global,2025-01-23,2025-01-27,Delivered
10672,2024-12-30,Cisco Systems,UK,Light Controller,Home Automation,BlueWave Materials,Middle East Hub,72,117.98,8494.56,SHP10672,Maersk Shipping,2025-01-03,2025-01-03,Delivered
10673,2024-03-07,Apple Inc,UK,Engine Sensor,Automotive,Global Tech Parts,West Coast DC,185,162.56,30073.600000000002,SHP10673,UPS Global,2024-03-12,2024-03-16,Delivered
10674,2024-12-11,General Electric,China,Fuel Injector,Automotive,Nova Industrial,Asia Hub,40,269.51,10780.4,SHP10674,DHL Express,2024-12-13,2024-12-13,Delivered
10675,2024-03-20,Ford Motors,South Korea,Oximeter,Healthcare,Sunrise Electronics,West Coast DC,173,192.69,33335.37,SHP10675,Maersk Shipping,2024-03-24,2024-03-31,Delayed
10676,2025-07-07,Toyota Motors,South Korea,Brake Module,Automotive,Global Tech Parts,Middle East Hub,9,224.49,2020.41,SHP10676,Maersk Shipping,2025-07-10,2025-07-13,Delivered
10677,2024-03-02,Ford Motors,South Korea,WiFi Module,Electronics,BlueWave Materials,East Coast DC,107,358.42,38350.94,SHP10677,UPS Global,2024-03-03,2024-03-06,Delivered
10678,2024-04-15,Apple Inc,UK,Microcontroller,Electronics,Sunrise Electronics,Central Europe DC,59,90.66,5348.94,SHP10678,DHL Express,2024-04-19,2024-04-25,Delayed
10679,2025-02-04,Apple Inc,UK,Inverter,Energy,Nova Industrial,Middle East Hub,47,370.02,17390.94,SHP10679,FedEx Logistics,2025-02-08,2025-02-12,Delivered
10680,2025-05-04,Philips Healthcare,UK,GPS Unit,Automotive,GreenLeaf Components,Central Europe DC,153,156.25,23906.25,SHP10680,DHL Express,2025-05-06,2025-05-06,Delivered
10681,2025-06-08,BYD Auto,USA,Engine Sensor,Automotive,Global Tech Parts,West Coast DC,34,162.56,5527.04,SHP10681,UPS Global,2025-06-10,2025-06-10,Delivered
10682,2025-07-25,Philips Healthcare,UK,Solar Panel,Energy,Quantum Supplies,East Coast DC,110,476.1,52371.0,SHP10682,UPS Global,2025-07-30,2025-08-05,Delayed
10683,2024-06-05,Toyota Motors,South Korea,Power Cable,Energy,Sunrise Electronics,Middle East Hub,24,90.67,2176.08,SHP10683,Maersk Shipping,2024-06-06,2024-06-13,Delayed
10684,2024-05-06,Philips Healthcare,UK,Smart Switch,Home Automation,Quantum Supplies,West Coast DC,44,24.98,1099.1200000000001,SHP10684,DHL Express,2024-05-07,2024-05-10,Delivered
10685,2025-03-02,Philips Healthcare,UK,Inverter,Energy,Nova Industrial,Asia Hub,52,370.02,19241.04,SHP10685,UPS Global,2025-03-05,2025-03-11,Delayed
10686,2025-04-07,Sony Corp,Netherlands,Smart Switch,Home Automation,Quantum Supplies,West Coast DC,116,24.98,2897.68,SHP10686,Maersk Shipping,2025-04-09,2025-04-12,Delivered
10687,2024-12-11,LG Electronics,Germany,WiFi Module,Electronics,BlueWave Materials,Asia Hub,9,358.42,3225.78,SHP10687,Maersk Shipping,2024-12-14,2024-12-14,Delivered
10688,2024-12-12,BYD Auto,USA,Door Sensor,Home Automation,GreenLeaf Components,Asia Hub,95,485.41,46113.950000000004,SHP10688,FedEx Logistics,2024-12-17,2024-12-17,Delivered
10689,2025-03-11,Bosch GmbH,UK,Microcontroller,Electronics,Sunrise Electronics,Middle East Hub,193,90.66,17497.38,SHP10689,UPS Global,2025-03-16,2025-03-20,Delivered
10690,2024-10-19,Apple Inc,UK,Smart Thermometer,Healthcare,Nova Industrial,East Coast DC,71,156.69,11124.99,SHP10690,Maersk Shipping,2024-10-23,2024-10-26,Delivered
10691,2025-04-21,Tesla Motors,UK,Oximeter,Healthcare,Sunrise Electronics,East Coast DC,200,192.69,38538.0,SHP10691,UPS Global,2025-04-26,2025-04-27,Delivered
10692,2024-04-16,LG Electronics,Germany,PCB Board,Electronics,Quantum Supplies,East Coast DC,193,435.1,83974.3,SHP10692,FedEx Logistics,2024-04-17,2024-04-17,Delivered
10693,2025-02-05,Ford Motors,South Korea,Energy Meter,Energy,GreenLeaf Components,West Coast DC,179,305.35,54657.65,SHP10693,UPS Global,2025-02-07,2025-02-11,Delivered
10694,2025-04-10,Cisco Systems,UK,LED Driver,Electronics,Sunrise Electronics,West Coast DC,83,306.54,25442.820000000003,SHP10694,UPS Global,2025-04-13,2025-04-16,Delivered
10695,2024-04-08,General Electric,China,Blood Pressure Monitor,Healthcare,GreenLeaf Components,West Coast DC,193,82.65,15951.45,SHP10695,Maersk Shipping,2024-04-10,2024-04-15,Delivered
10696,2024-10-10,NIO Inc,India,Medical Tablet,Healthcare,Quantum Supplies,Asia Hub,187,236.19,44167.53,SHP10696,UPS Global,2024-10-15,2024-10-22,Delayed
10697,2025-07-02,Toyota Motors,South Korea,Energy Meter,Energy,GreenLeaf Components,Central Europe DC,142,305.35,43359.700000000004,SHP10697,DHL Express,2025-07-04,2025-07-04,Delivered
10698,2025-06-20,Philips Healthcare,UK,Sensor Module,Electronics,Nova Industrial,West Coast DC,67,43.17,2892.3900000000003,SHP10698,Maersk Shipping,2025-06-24,2025-06-24,Delivered
10699,2024-09-13,Cisco Systems,UK,Smart Thermometer,Healthcare,Nova Industrial,Central Europe DC,52,156.69,8147.88,SHP10699,DHL Express,2024-09-18,2024-09-21,Delivered
10700,2024-12-02,Samsung Electronics,China,Smart Switch,Home Automation,Quantum Supplies,Middle East Hub,105,24.98,2622.9,SHP10700,UPS Global,2024-12-06,2024-12-12,Delayed
10701,2025-02-02,Huawei Tech,India,Door Sensor,Home Automation,GreenLeaf Components,West Coast DC,123,485.41,59705.43,SHP10701,FedEx Logistics,2025-02-04,2025-02-11,Delayed
10702,2024-09-21,Tesla Motors,UK,Fuel Injector,Automotive,Nova Industrial,Middle East Hub,109,269.51,29376.59,SHP10702,FedEx Logistics,2024-09-24,2024-09-30,Delayed
10703,2024-11-29,Medtronic,India,Engine Sensor,Automotive,Global Tech Parts,Middle East Hub,157,162.56,25521.920000000002,SHP10703,DHL Express,2024-12-01,2024-12-07,Delayed
10704,2025-06-09,Toyota Motors,South Korea,Thermostat,Home Automation,Sunrise Electronics,Middle East Hub,141,418.73,59040.93,SHP10704,DHL Express,2025-06-13,2025-06-17,Delivered
10705,2024-02-07,LG Electronics,Germany,Lithium Battery,Energy,Quantum Supplies,East Coast DC,32,196.65,6292.8,SHP10705,UPS Global,2024-02-10,2024-02-13,Delivered
10706,2025-08-14,NIO Inc,India,Microcontroller,Electronics,Sunrise Electronics,Middle East Hub,9,90.66,815.9399999999999,SHP10706,UPS Global,2025-08-17,2025-08-22,Delivered
10707,2024-04-05,Ford Motors,South Korea,LED Driver,Electronics,Sunrise Electronics,West Coast DC,36,306.54,11035.44,SHP10707,UPS Global,2024-04-06,2024-04-13,Delayed
10708,2025-08-15,NIO Inc,India,Door Sensor,Home Automation,GreenLeaf Components,East Coast DC,163,485.41,79121.83,SHP10708,FedEx Logistics,2025-08-20,2025-08-22,Delivered
10709,2024-03-12,Sony Corp,Netherlands,Voice Assistant,Home Automation,Nova Industrial,West Coast DC,22,103.19,2270.18,SHP10709,FedEx Logistics,2024-03-14,2024-03-14,Delivered
10710,2025-03-17,Panasonic Corp,Netherlands,Energy Meter,Energy,GreenLeaf Components,Central Europe DC,122,305.35,37252.700000000004,SHP10710,UPS Global,2025-03-20,2025-03-20,Delivered
10711,2025-03-13,LG Electronics,Germany,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Middle East Hub,5,82.65,413.25,SHP10711,UPS Global,2025-03-14,2025-03-20,Delayed
10712,2025-04-16,Philips Healthcare,UK,Energy Meter,Energy,GreenLeaf Components,West Coast DC,70,305.35,21374.5,SHP10712,DHL Express,2025-04-18,2025-04-18,Delivered
10713,2024-08-18,Siemens AG,India,Microcontroller,Electronics,Sunrise Electronics,Central Europe DC,119,90.66,10788.539999999999,SHP10713,FedEx Logistics,2024-08-20,2024-08-22,Delivered
10714,2024-01-31,Cisco Systems,UK,EV Charger,Automotive,Sunrise Electronics,Central Europe DC,23,103.95,2390.85,SHP10714,FedEx Logistics,2024-02-02,2024-02-08,Delayed
10715,2025-04-10,Amazon Robotics,Germany,Power Cable,Energy,Sunrise Electronics,Middle East Hub,88,90.67,7978.96,SHP10715,FedEx Logistics,2025-04-11,2025-04-13,Delivered
10716,2024-02-14,LG Electronics,Germany,PCB Board,Electronics,Quantum Supplies,Central Europe DC,55,435.1,23930.5,SHP10716,DHL Express,2024-02-17,2024-02-22,Delivered
10717,2024-10-22,LG Electronics,Germany,Sensor Module,Electronics,Nova Industrial,West Coast DC,177,43.17,7641.09,SHP10717,UPS Global,2024-10-26,2024-10-27,Delivered
10718,2025-06-23,Cisco Systems,UK,Thermostat,Home Automation,Sunrise Electronics,Central Europe DC,147,418.73,61553.310000000005,SHP10718,FedEx Logistics,2025-06-28,2025-07-04,Delayed
10719,2024-10-12,Microsoft Devices,India,ECG Sensor,Healthcare,GreenLeaf Components,Central Europe DC,129,311.75,40215.75,SHP10719,Maersk Shipping,2024-10-14,2024-10-16,Delivered
10720,2025-05-27,Apple Inc,UK,Voice Assistant,Home Automation,Nova Industrial,Central Europe DC,69,103.19,7120.11,SHP10720,UPS Global,2025-05-28,2025-06-04,Delayed
10721,2025-07-16,Toyota Motors,South Korea,Power Cable,Energy,Sunrise Electronics,East Coast DC,146,90.67,13237.82,SHP10721,DHL Express,2025-07-19,2025-07-22,Delivered
10722,2024-02-27,LG Electronics,Germany,EV Charger,Automotive,Sunrise Electronics,West Coast DC,168,103.95,17463.600000000002,SHP10722,FedEx Logistics,2024-02-28,2024-02-29,Delivered
10723,2024-12-23,Medtronic,India,LED Driver,Electronics,Sunrise Electronics,Asia Hub,84,306.54,25749.36,SHP10723,DHL Express,2024-12-27,2024-12-28,Delivered
10724,2025-02-16,BYD Auto,USA,Inverter,Energy,Nova Industrial,Middle East Hub,13,370.02,4810.26,SHP10724,Maersk Shipping,2025-02-18,2025-02-21,Delivered
10725,2024-02-22,Ford Motors,South Korea,Engine Sensor,Automotive,Global Tech Parts,Middle East Hub,67,162.56,10891.52,SHP10725,DHL Express,2024-02-26,2024-03-01,Delivered
10726,2024-01-11,Huawei Tech,India,Inverter,Energy,Nova Industrial,Middle East Hub,182,370.02,67343.64,SHP10726,DHL Express,2024-01-12,2024-01-15,Delivered
10727,2024-02-06,Bosch GmbH,UK,Medical Tablet,Healthcare,Quantum Supplies,East Coast DC,16,236.19,3779.04,SHP10727,Maersk Shipping,2024-02-07,2024-02-11,Delivered
10728,2024-02-01,Huawei Tech,India,Brake Module,Automotive,Global Tech Parts,West Coast DC,58,224.49,13020.42,SHP10728,FedEx Logistics,2024-02-04,2024-02-06,Delivered
10729,2024-10-14,NIO Inc,India,LED Driver,Electronics,Sunrise Electronics,East Coast DC,164,306.54,50272.560000000005,SHP10729,DHL Express,2024-10-17,2024-10-23,Delayed
10730,2024-07-13,Ford Motors,South Korea,Light Controller,Home Automation,BlueWave Materials,Asia Hub,45,117.98,5309.1,SHP10730,Maersk Shipping,2024-07-15,2024-07-17,Delivered
10731,2024-04-23,Ford Motors,South Korea,Smart Thermometer,Healthcare,Nova Industrial,East Coast DC,25,156.69,3917.25,SHP10731,FedEx Logistics,2024-04-24,2024-04-26,Delivered
10732,2024-07-23,Bosch GmbH,UK,Lithium Battery,Energy,Quantum Supplies,Asia Hub,82,196.65,16125.300000000001,SHP10732,Maersk Shipping,2024-07-24,2024-07-29,Delivered
10733,2024-04-13,Huawei Tech,India,Energy Meter,Energy,GreenLeaf Components,West Coast DC,12,305.35,3664.2000000000003,SHP10733,Maersk Shipping,2024-04-16,2024-04-23,Delayed
10734,2024-10-23,Medtronic,India,Microcontroller,Electronics,Sunrise Electronics,Middle East Hub,12,90.66,1087.92,SHP10734,Maersk Shipping,2024-10-24,2024-10-24,Delivered
10735,2024-02-05,Cisco Systems,UK,Smart Switch,Home Automation,Quantum Supplies,East Coast DC,170,24.98,4246.6,SHP10735,Maersk Shipping,2024-02-08,2024-02-12,Delivered
10736,2025-08-23,Bosch GmbH,UK,ECG Sensor,Healthcare,GreenLeaf Components,Asia Hub,89,311.75,27745.75,SHP10736,FedEx Logistics,2025-08-26,2025-08-28,Delivered
10737,2024-03-27,NIO Inc,India,Oximeter,Healthcare,Sunrise Electronics,Central Europe DC,117,192.69,22544.73,SHP10737,UPS Global,2024-03-28,2024-04-03,Delayed
